"url_event","url_pdf","report_number","report_id","report_date","event_id","genotype_serotype_subtype","test_name_1","laboratory_name_1","first_result_date_1","latest_result_date_1","result_1","test_name_2","laboratory_name_2","first_result_date_2","latest_result_date_2","result_2","test_name_3","laboratory_name_3","first_result_date_3","latest_result_date_3","result_3","label_id","outbreak_reference","start_date_outbreak","end_date_outbreak","country_name","country_iso3_letter","country_iso3_digit","first_administrative_division","second_administrative_division","third_administrative_division","location","latitude","longitude","species","typology_of_animal","total_susceptible","total_cases","total_deaths","total_killed_and_disposed_of","total_slaughtered_killed_for_commercial_use","total_vaccinated","epidemiological_unit","detailed_characterisation","affected_population_description","control_measures","outcome"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162192.pdf","FUR_35","FUR_162192",2023-08-10,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa",2022-05-05,2023-08-04,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_103113 - JEFFERSON COUNTY",NA,2022-04-09,2022-06-30,"United States of America","USA",840,"Wisconsin","Jefferson",NA,"Jefferson County",43.027,-88.796,"Red Fox","Wild",NA,2,1,NA,NA,NA,"Other",NA,"Captive wild red fox kits (Vulpes vulpes) at a rehabilitation facility.","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","positive"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162192.pdf","FUR_35","FUR_162192",2023-08-10,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa",2022-05-05,2023-08-04,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_104020 - JEFFERSON COUNTY",NA,2022-04-11,2022-06-30,"United States of America","USA",840,"Wisconsin","Jefferson",NA,"Jefferson County",43.021,-88.816,"Red Fox","Wild",NA,1,1,NA,NA,NA,"Other",NA,"Captive wild red fox (Vulpes vulpes) at a rehabilitation facility.","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162192.pdf","FUR_35","FUR_162192",2023-08-10,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa",2022-05-05,2023-08-04,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_103753 - TOMPKINS COUNTY",NA,2022-04-11,2022-06-30,"United States of America","USA",840,"New York","Tompkins",NA,"Tompkins County",42.443,-76.515,"Red Fox","Wild",NA,1,NA,NA,NA,NA,"Not applicable",NA,"Wild red fox (Vulpes vulpes).","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","positive"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162192.pdf","FUR_35","FUR_162192",2023-08-10,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa",2022-05-05,2023-08-04,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_104021 - DANE COUNTY",NA,2022-04-12,2022-06-30,"United States of America","USA",840,"Wisconsin","Dane",NA,"Dane County",43.138,NA,"Red Fox","Wild",NA,1,NA,1,NA,NA,"Other",NA,"Captive wild red fox (Vulpes vulpes) at a rehabilitation facility.","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162192.pdf","FUR_35","FUR_162192",2023-08-10,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa",2022-05-05,2023-08-04,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_105634 - SAINT CROIX COUNTY",NA,2022-04-14,2022-06-30,"United States of America","USA",840,"Wisconsin","Saint Croix",NA,"Saint Croix County",44.963,-92.752,"Fisher","Wild",NA,1,NA,1,NA,NA,"Not applicable",NA,"Wild Fisher (Pekania pennanti).","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162192.pdf","FUR_35","FUR_162192",2023-08-10,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa",2022-05-05,2023-08-04,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_103751 - SAINT LAWRENCE COUNTY",NA,2022-04-15,2022-06-30,"United States of America","USA",840,"New York","Saint Lawrence",NA,"Saint Lawrence County",44.592,-75.172,"Red Fox","Wild",NA,2,NA,NA,NA,NA,"Not applicable",NA,"Wild red foxes (Vulpes vulpes).","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","positive"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162192.pdf","FUR_35","FUR_162192",2023-08-10,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa",2022-05-05,2023-08-04,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_104018 - ROCK COUNTY",NA,2022-04-19,2022-06-30,"United States of America","USA",840,"Wisconsin","Rock",NA,"Rock County",42.726,-88.992,"Red Fox","Wild",NA,1,NA,1,NA,NA,"Other",NA,"Captive wild red fox (Vulpes vulpes) at a rehabilitation facility.","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162192.pdf","FUR_35","FUR_162192",2023-08-10,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa",2022-05-05,2023-08-04,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_102890 - ROCK COUNTY",NA,2022-04-19,2022-06-30,"United States of America","USA",840,"Wisconsin","Rock",NA,"Rock County",42.745,-88.974,"Red Fox","Wild",NA,1,1,NA,NA,NA,"Other",NA,"Captive wild red fox kit (Vulpes vulpes) at a rehabilitation facility.","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162192.pdf","FUR_35","FUR_162192",2023-08-10,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa",2022-05-05,2023-08-04,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_103118 - ANOKA COUNTY",NA,2022-04-22,2022-06-30,"United States of America","USA",840,"Minnesota","Anoka",NA,"Anoka County",45.212,-93.373,"Red Fox","Wild",NA,1,1,NA,NA,NA,"Other",NA,"Wild red fox kit (Vulpes vulpes).","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162192.pdf","FUR_35","FUR_162192",2023-08-10,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa",2022-05-05,2023-08-04,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_103116 - SAINT CLAIR COUNTY",NA,2022-04-22,2022-06-30,"United States of America","USA",840,"Michigan","Saint Clair",NA,"Saint Clair County",42.988,-82.862,"Red Fox","Wild",NA,1,1,NA,NA,NA,"Not applicable",NA,"Captive wild red fox kit (Vulpes vulpes) at a rehabilitation facility.","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162192.pdf","FUR_35","FUR_162192",2023-08-10,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa",2022-05-05,2023-08-04,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_103115 - MACOMB COUNTY",NA,2022-04-22,2022-06-30,"United States of America","USA",840,"Michigan","Macomb",NA,"Macomb County",42.592,-82.862,"Red Fox","Wild",NA,2,1,NA,NA,NA,"Other",NA,"Captive wild red fox kits (Vulpes vulpes) at a rehabilitation facility.","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","positive"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162192.pdf","FUR_35","FUR_162192",2023-08-10,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa",2022-05-05,2023-08-04,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_103114 - LAPEER COUNTY",NA,2022-04-22,2022-06-30,"United States of America","USA",840,"Michigan","Lapeer",NA,"Lapeer County",43.04,-83.331,"Red Fox","Wild",NA,1,1,NA,NA,NA,"Other",NA,"Captive wild red fox kit (Vulpes vulpes) at a rehabilitation facility.","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162192.pdf","FUR_35","FUR_162192",2023-08-10,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa",2022-05-05,2023-08-04,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_104022 - LINCOLN COUNTY",NA,2022-04-24,2022-06-30,"United States of America","USA",840,"Wisconsin","Lincoln",NA,"Lincoln County",45.171,-89.688,"Bobcat","Wild",NA,1,NA,1,NA,NA,"Other",NA,"Wild Bobcat (Lynx rufus)","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162192.pdf","FUR_35","FUR_162192",2023-08-10,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa",2022-05-05,2023-08-04,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_102891 - WAUSHARA COUNTY",NA,2022-04-24,2022-06-30,"United States of America","USA",840,"Wisconsin","Waushara",NA,"Waushara County",44.078,NA,"Red Fox","Wild",NA,1,1,NA,NA,NA,"Not applicable",NA,"Captive wild red fox kit (Vulpes vulpes) at a rehabilitation facility.","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162192.pdf","FUR_35","FUR_162192",2023-08-10,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa",2022-05-05,2023-08-04,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_103752 - ERIE COUNTY",NA,2022-04-27,2022-06-30,"United States of America","USA",840,"New York","Erie",NA,"Erie County",42.88,-78.878,"Red Fox","Wild",NA,2,NA,NA,NA,NA,"Other",NA,"Wild red foxes (Vulpes vulpes).","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","positive"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162192.pdf","FUR_35","FUR_162192",2023-08-10,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa",2022-05-05,2023-08-04,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_104159 - WEXFORD COUNTY",NA,2022-05-03,2022-06-30,"United States of America","USA",840,"Michigan","Wexford",NA,"Wexford County",44.252,-85.37,"Coyote","Wild",NA,1,NA,1,NA,NA,"Not applicable",NA,"Wild Coyote (Canis latrans)","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162192.pdf","FUR_35","FUR_162192",2023-08-10,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa",2022-05-05,2023-08-04,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_103750 - ADAMS COUNTY",NA,2022-05-03,2022-06-30,"United States of America","USA",840,"Wisconsin","Adams",NA,"Adams County",43.976,-89.812,"Red Fox","Wild",NA,2,NA,2,NA,NA,"Not applicable",NA,"Captive wild red foxes (Vulpes vulpes) at a rehabilitation facility.","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162192.pdf","FUR_35","FUR_162192",2023-08-10,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa",2022-05-05,2023-08-04,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_104023 - LINCOLN COUNTY",NA,2022-05-05,2022-06-30,"United States of America","USA",840,"Wisconsin","Lincoln",NA,"Lincoln County",45.178,-89.667,"Bobcat","Wild",NA,1,NA,1,NA,NA,"Other",NA,"Wild Bobcat (Lynx rufus).","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162192.pdf","FUR_35","FUR_162192",2023-08-10,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa",2022-05-05,2023-08-04,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_103182 - DANE COUNTY",NA,2022-05-05,2022-06-30,"United States of America","USA",840,"Wisconsin","Dane",NA,"Dane County",43.104,-89.285,"Red Fox","Wild",NA,1,1,NA,NA,NA,"Not applicable",NA,"Captive wild red fox kit (Vulpes vulpes) at a rehabilitation facility.","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162192.pdf","FUR_35","FUR_162192",2023-08-10,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa",2022-05-05,2023-08-04,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_103748 - GRANT COUNTY",NA,2022-05-06,2022-06-30,"United States of America","USA",840,"Wisconsin","Grant",NA,"Grant County",42841,NA,"Red Fox","Wild",NA,2,1,1,NA,NA,"Other",NA,"Captive wild red foxes (Vulpes vulpes) at a rehabilitation facility.","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162192.pdf","FUR_35","FUR_162192",2023-08-10,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa",2022-05-05,2023-08-04,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_103117 - HANCOCK COUNTY",NA,2022-05-06,2022-06-30,"United States of America","USA",840,"Iowa","Hancock",NA,"Hancock County",43.094,-93.592,"Red Fox","Wild",NA,1,1,NA,NA,NA,"Other",NA,"Wild red fox kit (Vulpes vulpes).","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162192.pdf","FUR_35","FUR_162192",2023-08-10,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa",2022-05-05,2023-08-04,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_104519 - HENNEPIN COUNTY",NA,2022-05-10,2022-06-30,"United States of America","USA",840,"Minnesota","Hennepin",NA,"Hennepin County",44.922,-93.236,"Red Fox","Wild",NA,1,NA,1,NA,NA,"Not applicable",NA,"Captive wild Red fox (Vulpes vulpes) at a rehabilitation facility.","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162192.pdf","FUR_35","FUR_162192",2023-08-10,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa",2022-05-05,2023-08-04,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_104520 - DAKOTA COUNTY",NA,2022-05-10,2022-06-30,"United States of America","USA",840,"Minnesota","Dakota",NA,"Dakota County",44.739,-92.838,"Red Fox","Wild",NA,1,NA,1,NA,NA,"Other",NA,"Captive wild Red fox (Vulpes vulpes) at a rehabilitation facility.","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162192.pdf","FUR_35","FUR_162192",2023-08-10,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa",2022-05-05,2023-08-04,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_104111 - MIDLAND COUNTY",NA,2022-05-10,2022-06-30,"United States of America","USA",840,"Michigan","Midland",NA,"Midland County",43.613,NA,"Red Fox","Wild",NA,2,NA,NA,NA,NA,"Other",NA,"Wild red foxes (Vulpes vulpes).","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","positive"
"https://wahis.woah.org/#/in-event/4451/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162192.pdf","FUR_35","FUR_162192",2023-08-10,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa",2022-05-05,2023-08-04,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_104024 - STEARNS COUNTY",NA,2022-05-10,2022-06-30,"United States of America","USA",840,"Minnesota","Stearns",NA,"Stearns County",45.527,-94.165,"Red Fox","Wild",NA,1,1,NA,NA,NA,"Not applicable",NA,"Wild red fox kit (Vulpes vulpes).","Disinfection, Official disposal of carcasses, by-products and waste, Surveillance within the restricted zone","death"
